snapshot_id,node_id,node_type,cpu_usage,memory_usage_bytes,memory_usage_mb,restart_count,status,namespace,assigned_node,app_label
1774286886,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286886,redis-cache-67d574b944-ll9pf,pod,0.005391461325069041,11595776.0,11.05859375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286886,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286886,frontend-7868f8655b-25dwq,pod,0.0001286979705222849,15110144.0,14.41015625,0.0,Running,workload,gnn-cluster-worker,frontend
1774286886,10.89.0.13,k8s_node,0.30844444444444746,890859520.0,849.58984375,0.0,Ready,,,
1774286886,10.89.0.10,k8s_node,0.30665303764277835,930082816.0,886.99609375,0.0,Ready,,,
1774286886,10.89.0.11,k8s_node,0.3053061950048959,942116864.0,898.47265625,0.0,Ready,,,
1774286916,workload-generator-667dc97f4f-67vch,pod,0.006903723415924703,4677632.0,4.4609375,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286916,frontend-7868f8655b-vqjvm,pod,0.00020117015458174066,14856192.0,14.16796875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286916,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286916,redis-cache-67d574b944-ll9pf,pod,0.005194102805857472,12349440.0,11.77734375,0.0,Running,workload,gnn-cluster-worker2,redis
1774286916,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286916,frontend-7868f8655b-25dwq,pod,0.00023858176529764814,17293312.0,16.4921875,0.0,Running,workload,gnn-cluster-worker,frontend
1774286916,10.89.0.13,k8s_node,0.30488888888889176,914636800.0,872.265625,0.0,Ready,,,
1774286916,10.89.0.10,k8s_node,0.303771027310499,916713472.0,874.24609375,0.0,Ready,,,
1774286916,10.89.0.11,k8s_node,0.30243100306653137,914563072.0,872.1953125,0.0,Ready,,,
1774286946,workload-generator-667dc97f4f-67vch,pod,0.006247939068736418,4390912.0,4.1875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286946,frontend-7868f8655b-vqjvm,pod,0.0001983016453895215,15818752.0,15.0859375,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286946,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286946,redis-cache-67d574b944-ll9pf,pod,0.004641088193958838,11964416.0,11.41015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286946,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286946,frontend-7868f8655b-25dwq,pod,0.00011387647856497135,15147008.0,14.4453125,0.0,Running,workload,gnn-cluster-worker,frontend
1774286946,10.89.0.13,k8s_node,0.284438123597256,956100608.0,911.80859375,0.0,Ready,,,
1774286946,10.89.0.10,k8s_node,0.2922222222222239,963411968.0,918.78125,0.0,Ready,,,
1774286946,10.89.0.11,k8s_node,0.2913333333333379,961933312.0,917.37109375,0.0,Ready,,,
1774286976,workload-generator-667dc97f4f-67vch,pod,0.005619477396465081,3465216.0,3.3046875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774286976,frontend-7868f8655b-vqjvm,pod,0.00012141404193710467,14880768.0,14.19140625,0.0,Running,workload,gnn-cluster-worker3,frontend
1774286976,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774286976,redis-cache-67d574b944-ll9pf,pod,0.005167173252415325,11702272.0,11.16015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774286976,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774286976,frontend-7868f8655b-25dwq,pod,0.00015642652492471712,15003648.0,14.30859375,0.0,Running,workload,gnn-cluster-worker,frontend
1774286976,10.89.0.13,k8s_node,0.3182222222222165,969621504.0,924.703125,0.0,Ready,,,
1774286976,10.89.0.10,k8s_node,0.32244444444444037,979263488.0,933.8984375,0.0,Ready,,,
1774286976,10.89.0.11,k8s_node,0.32022222222222146,977903616.0,932.6015625,0.0,Ready,,,
1774287006,workload-generator-667dc97f4f-67vch,pod,0.006458660692414191,5189632.0,4.94921875,0.0,Running,workload,gnn-cluster-worker3,workload-generator
1774287006,frontend-7868f8655b-vqjvm,pod,0.00019105159240697327,17215488.0,16.41796875,0.0,Running,workload,gnn-cluster-worker3,frontend
1774287006,backend-api-669d9964b8-b8qkw,pod,0.0,13643776.0,13.01171875,0.0,Running,workload,gnn-cluster-worker2,backend
1774287006,redis-cache-67d574b944-ll9pf,pod,0.005038168556400201,11702272.0,11.16015625,0.0,Running,workload,gnn-cluster-worker2,redis
1774287006,backend-api-669d9964b8-qblwm,pod,0.0,13709312.0,13.07421875,0.0,Running,workload,gnn-cluster-worker3,backend
1774287006,frontend-7868f8655b-25dwq,pod,0.00021355897413218622,15908864.0,15.171875,0.0,Running,workload,gnn-cluster-worker,frontend
1774287006,10.89.0.13,k8s_node,0.3186666666666589,952467456.0,908.34375,0.0,Ready,,,
1774287006,10.89.0.10,k8s_node,0.31888888888887795,867414016.0,827.23046875,0.0,Ready,,,
1774287006,10.89.0.11,k8s_node,0.3179999999999932,829440000.0,791.015625,0.0,Ready,,,
1774287036,workload-generator-667dc97f4f-67vch,pod,0.0034457556412335064,5013504.0,4.78125,0.0,Running,workload,gnn-cluster-worker3,workload-generator
